794b36b25d82e15607660eccd19674c8bc|120105|69.3226,35.1723|69.1343,34.5946|66.49
7915766f6db4c89cbaee4f3e2f560a2501|120105|69.3109,34.9914|69.1323,34.5378|53.01
79507d26f4e4dbb6cf1d768b7518b76604|120105|69.0865,34.5876|68.8796,34.421|26.51
7940fd589b3b9b25d3413cf5d1444917db|120105|69.202,34.5331|69.3226,35.1723|71.92
79223f3d8fe965ab8e301764a9b18c8b71|120105|69.9703,34.2481|69.1549,34.4792|79.13
7955d1bef65a7dc27eaadae0f525ae2b16|120105|69.1343,34.5946|69.1533,34.8442|27.81
792e2328733d6f9e19c8f139442459990c|120105|69.0163,34.0081|69.1585,34.5303|59.52
79cf5dd22b4d4e2905d8404ed6f077d12f|120105|69.1756,34.5663|69.3776,35.2145|74.39
79909d80e33bcdbfc4a353733d7a6f7989|120105|69.3925,34.5689|69.1464,34.3199|35.72
790eb4dc94e3b7d05e1319652a45d6029f|120105|70.2083,34.6705|69.1976,34.5432|93.58
79c2402ad513ae17539ace0547e44f7b6d|120105|69.1822,34.5613|69.1327,35.0549|55.07
7995b4f4d935e88be82e23bbb55ba663ee|120105|69.1611,34.5679|69.424,35.0402|57.74
7966f28f3e645d4583103ba43e1b634fd0|120105|68.6608,33.9895|69.1377,34.4883|70.7
79d2ea9648c6fc17c5a6e712e685cba1d1|120105|69.1539,33.7558|68.9128,33.9417|30.38
79d364b409ee05d0a494c53f14279e2d70|120105|69.1387,34.5342|68.8581,34.3947|30.04
7978ab4af84c6eebb14dd3e1a923578ed6|120105|68.7639,34.4634|69.1784,34.532|38.74
79233efa2135a5a7772652096cc5476050|120105|68.9573,33.8143|69.141,34.4792|75.84
7928d9dc3aa0a71ddb106e8a092a73ec69|120105|69.1992,34.5092|69.5879,34.5689|36.22
7973655d4c32aa3bb620f4b9a39d51e314|120105|69.5991,34.9697|69.1549,34.4792|67.99
79130ee4990adb2fe5d75ef594d7ce55eb|120105|69.0949,34.485|70.0398,34.5031|86.62
79cc7d1575c2d9b607539a123c531a0724|120105|70.2083,34.6705|69.1074,34.5302|101.96
79b9308c282e687357d1bd39ba1e0f59ab|120105|69.1342,34.465|69.1667,35.0031|59.91
79c38209092187d942008fb0933970813e|120105|68.7608,34.0805|69.174,34.524|62.23
79b4bbd17b9541cb78ee44e91ed5eb4d6d|120105|69.3238,35.1029|69.0856,34.5336|66.93
791210a22dd7d372b898c0d27a886a638d|120105|69.3238,35.1029|69.1566,34.5906|58.97
7980879be5a5c05d853724de1222693c89|120105|69.3776,35.2145|69.1343,34.5946|72.41
79666d36503176a296b95a2508d9983c3c|120105|69.0865,34.5876|69.237,35.1194|60.71
79f26076568474b928277abe7d08cc3582|120105|69.771,34.5967|69.3925,34.5689|34.79
790e09593a66d1ef0e7094395fe3b15c9c|120105|68.9128,33.9417|69.574,34.5073|87.47
79e0b0ffbbd8e84319236d3462c26aa633|120105|70.0398,34.5031|69.1074,34.5302|85.48
7918760b5191ca86c0a64eb7b19c5f20cc|120105|70.2083,34.6705|69.3111,34.542|83.35
798110d68f70ec7e57e10126aeccb93aef|120105|69.2624,34.5455|70.2083,34.6705|87.68
7972a333a16a9f78623f91efa45db35939|120105|68.9286,34.5557|69.1378,34.5033|20.03
792c8340b1649e1130e5fc1856dbeeab32|120105|68.9573,33.8143|69.117,34.5073|78.45
79bdce97d3da792a337dbb5cb8fc9c80af|120105|69.9703,34.2481|69.2745,34.4943|69.48
7904aa2936233b41b74dc63c085376327d|120105|69.0774,34.6215|69.1881,34.8551|27.88
79c002522c8f07b8055c2cf7526efa3b68|120105|69.2932,34.5438|70.2083,34.6705|84.93
7915612b2488c4f4c42be7a9edeeb440a4|120105|69.1245,34.4093|69.3316,34.5246|22.91
7911ddbb3650b9e46645d6d8aa3362b733|120105|69.1667,35.0031|69.1378,34.5033|55.64
7991f78ed07c78bee72348061b9a86c7da|120105|69.147,34.5834|69.237,35.1194|60.16
793591a0877932e60d914e8c622d10af66|120105|69.1717,35.0163|69.147,34.5834|48.19
790f45efaf2cf62e9c219efe925802ddd3|120105|69.147,34.5834|69.3238,35.1029|59.98
79cf2a19839a4c753aaedd88eb1aacc9b3|120105|69.0163,34.0081|69.7101,33.9399|64.43
7999d88a3b5821c61f15fdda9737f8b923|120105|69.7101,33.9399|69.1976,34.5017|78.25
79723b3fe8db7839c67d4b76875777ca13|120105|69.2396,34.5057|69.049,33.9495|64.28
7910fa0e9368e622c41f566fd0f93402fb|120105|69.1809,34.5178|69.1464,34.3199|22.23
7925ac4562524cb82d97d036697508777e|120105|69.2103,34.5372|69.5991,34.9697|59.79
794a9d39b39a2099f82dba79c196529061|120105|69.2031,34.0085|69.1074,34.5302|58.67
791f918d1e754e222fb0ff3cae688236fd|120105|69.1314,34.5756|69.4727,35.2762|83.89
797d9d60bd8ed3c7df06ce7fd54d25096e|120105|69.3288,35.0472|69.1452,34.5784|54.76
795bd910b2117b28b7d57961bb4c72ea1e|120105|69.1173,34.5725|69.237,34.9346|41.72
79d5437a1ba4b088753ffd1a0811c7f446|120105|68.8581,34.3947|69.0791,34.5252|24.92
79ada5e4b65b9477f407fe40ee6d122f82|120105|69.1342,34.465|69.1144,34.749|31.63
79d09d1b92fed92c284b5338084c90cd6f|120105|69.1472,34.4921|69.3599,34.5462|20.39
7937aaa0dfa59b33d2a1a57fb441619f58|120105|69.1611,34.5679|69.1533,34.8442|30.73
796be250e139db0de57a7d662bbc11c202|120105|69.1655,34.5836|69.3288,35.0472|53.66
79ededfe9be971bf8e5af75b865881a5bb|120105|69.3925,34.5689|69.1251,34.5952|24.65
79c75dd202cdd99554a06dc899b1f4710e|120105|69.771,34.5967|70.0398,34.5031|26.73
79561c1f457c3f58cf23d4e553eea3dbf4|120105|69.2262,34.5098|69.771,34.5967|50.82
796108d7eb4b9efa777f3c391b55ec2775|120105|69.7101,33.9399|69.1992,34.5092|78.83
7968eeb0c4c13b84a3bd7c5bb3235052d2|120105|69.173,34.5421|69.0972,34.715|20.44
79946ed75ef99e6472d2a77fc8b7bc5c77|120105|69.1809,34.5178|70.197,34.2654|97.37
792c71e4311af817b5a58eab0ae2035c38|120105|69.0649,34.4992|69.3116,34.5494|23.28
799ecf1f86241464edcbc093a73b0fcf6c|120105|69.1554,34.4636|70.0398,34.5031|81.18
79b2de86c6fce08e662df78f8dd66ceb82|120105|69.1225,34.565|69.1717,35.0163|50.38
792d7a0f38733463e551b198292054fc71|120105|69.1611,34.5679|69.1757,35.0289|51.28
793148dfe1bf096cddf62627053dcfe1ea|120105|69.2949,35.1487|69.1655,34.5836|63.94
79f47a35d314ea4aab603bbcca91b9b836|120105|69.2949,35.1487|69.1368,34.5563|67.43
7900909fdca751887a62e14319562332b3|120105|69.232,34.4907|69.5184,33.7834|82.95
795cb0b67bcc117a928652a3c8ac5a3f7c|120105|69.0373,35.3146|69.1323,34.5378|86.81
790ec7bea4a8b1c5f9acfba7f58569ee67|120105|70.0398,34.5031|69.1452,34.5784|82.37
79673b46b6aa9ccfbb7ed0d0f37fbdd30e|120105|68.9573,33.8143|69.1274,34.4753|75.15
795b7dc822c6f58ba2dbb00ec598482fbe|120105|69.0961,34.209|69.1508,34.5337|36.45
7999a04b597e0011536addc0cb4d747b17|120105|69.1238,34.5815|69.1679,34.9048|36.17
797f9047de41cd4200c7c7964fb5359e3f|120105|69.574,34.5073|69.771,34.5967|20.6
79b771c3feb9fd184759da85a4ab24c3b7|120105|69.2954,35.0706|69.1293,34.5902|55.53
79cee4e5aec057c651b70f36cd17f187db|120105|69.1414,34.775|69.1611,34.5679|23.1
792e227fb19e910d8afbfcc6717967c2b7|120105|69.2603,34.5602|70.2083,34.6705|87.62
79eefb69c922f1df95e95e62bc0e390c86|120105|69.2138,34.5194|69.0961,34.209|36.17
79d33927edff214c036143b1b07ea261ee|120105|69.1635,34.524|69.049,33.9495|64.74
79a0b52cf8a3f1806502140341ee0168a3|120105|69.2954,35.0706|69.1312,34.5085|64.28
79a6bd2b2cd01cae30a14d5594cc7e63fb|120105|69.1667,35.0031|69.2262,34.5098|55.12
791832047c59f1bd293ef66c910fa504e8|120105|69.1426,34.5393|69.1464,34.3199|24.4
795050fb424a2e3ba60bf70e4ab5f2a86a|120105|68.8438,34.9957|69.1703,34.5295|59.81
79eb11a0bc9f49619d6f4b5419cc64c961|120105|68.8581,34.3947|69.1445,34.4709|27.6
7923a4f53c5ed3fe3d29d75810f82669d4|120105|69.3925,34.5689|69.1714,34.5129|21.19
79f7cac97630a48ede47ecfdbf4cb605cf|120105|70.0398,34.5031|70.2083,34.6705|24.17
79255ca921d626e73cd704990f521c9218|120105|69.3288,35.0472|69.1566,34.5906|53.15
79cf38d72ec741406fac7575c669a65569|120105|69.771,34.5967|68.7634,34.3597|96.04
7995e16078f6eb5550dcbb8fa4cb4fc308|120105|69.2665,33.6246|69.049,33.9495|41.34
79fc0d8f2439becb3491025d526b52f515|120105|68.8438,34.9957|69.0865,34.5876|50.5
798a4b4735619c28e8c8f19ee63f93c3cd|120105|69.1666,34.5333|69.5879,34.5689|38.79
7980806456a70e03c0c5f381cea64bb33f|120105|70.0398,34.5031|69.2036,34.4691|76.73
7972071db46ff42f902aa857d4910a1c12|120105|69.141,34.4792|68.9286,34.5557|21.24
79a4c12248043050639d6e5bdd639b6d28|120105|69.2262,34.5098|69.0961,34.209|35.52
79c56846d312c9736be28a4d5160569b8c|120105|69.177,34.5749|69.1717,35.0163|49.08
79aa82827c6c619d688573bdfc2b6ae519|120105|69.2048,34.5391|69.0163,34.0081|61.53
79793a6161905c67244973d9f2ff06fb92|120105|69.6216,35.0347|69.1655,34.5836|65.19
79c12037732f4832e1293cf82610bb3d6a|120105|69.771,34.5967|69.173,34.5421|55.09
7997246e465cf482e798170339602ae89c|120105|69.0232,34.4871|69.0735,34.6704|20.9
79f98c29f68124a48547faa11a52f13187|120105|68.8438,34.9957|69.0865,34.5876|50.5
79db11e6b42a4b92d754181217c613acf8|120105|68.9128,33.9417|69.2572,34.5104|70.72
79e5f6b7c441a58aea5b4809e8deaf4215|120105|69.4727,35.2762|69.1293,34.5902|82.45
7982c83d3ea1f2a315744977d0d8cb5806|120105|69.1757,35.0289|69.1549,34.4792|61.15
7927787125038178743c7b884719f62d5c|120105|69.147,34.5834|69.2949,35.1487|64.29
79f914e723f81ec634ee7303d4cf9fea53|120105|68.8581,34.3947|69.1472,34.4921|28.64
79f95e3ca7fc0950dcc3fff7621c59b712|120105|69.2036,34.4691|69.1327,35.0549|65.46
799d203a576311bda9db47868fed7e6ef4|120105|69.1742,34.5199|69.771,34.5967|55.31
79927cc3bc1f3acc9bd3bdbe82b93b1481|120105|69.1411,34.5923|69.5991,34.9697|59.25
7955ef845341a0ef564f4c988a7e15bad2|120105|69.171,34.5474|69.3288,35.0472|57.41
7908fa89000fbdf156616e9df37146fec5|120105|69.1669,34.5358|69.237,35.1194|65.21
79cb51f9f46974b2d1f162552ae23dab0d|120105|68.8438,34.9957|68.2585,34.8875|54.69
799e307ad097da4b4284382ac8639dcae9|120105|69.0972,34.715|69.0623,34.5247|21.4
79d878eb2cad8ab1232f096bbed1604cb2|120105|69.0961,34.209|69.1534,34.5486|38.13
79aafa4c35e55b2664b98c94d152346bde|120105|69.2949,35.1487|69.1251,34.5952|63.47
797c49082d64397a06b0802751fa437ee4|120105|69.1264,34.5581|69.1533,34.8442|31.91
79d8f1e03054cdea59d99c0f622df0cd21|120105|69.2782,34.6531|69.0373,35.3146|76.76
79865cfcdf2d6fe4e78fe8701b1b9b0235|120105|69.2745,34.4694|70.0398,34.5031|70.24
79cb282a5e2c2016625aeeb7c42a921216|120105|69.5735,34.5047|69.3111,34.542|24.39
794f67fa30f51eb18105b165a099b8ac8f|120105|68.8054,34.0101|69.1192,34.512|62.82
7914253cc5f8a8b6ce441c680aeac5613f|120105|69.1703,34.5295|69.3925,34.5689|20.82
791752eb01ea92afd6acd2e1d456455d80|120105|69.1534,34.5486|69.1679,34.9048|39.63
79fa04c3bb9d3ef3c239e8684515f7f4ca|120105|69.1464,34.3199|69.1784,34.5138|21.76
7932c51c83d71594c755b9ca9becfaccfc|120105|69.1655,34.5836|69.3109,34.9914|47.25
7948f5bbcd9606747d666fbf6646601e31|120105|69.1388,34.5774|69.771,34.5967|57.91
7912fe6b65f6d88637aef5d16238109913|120105|69.1646,34.5434|70.0398,34.5031|80.3
7938ec9a695a39d4d1f38657c3c840248f|120105|69.0698,34.5096|69.0163,34.0081|55.98
79c47d6af76ec38047e0ba9125f3767200|120105|69.1784,34.5138|68.7608,34.0805|61.59
7976c7b96777d9f7e5765b957516694815|120105|69.1144,34.749|69.1264,34.5581|21.26
7929b8e334c02e472d89ed51bf7c494ad6|120105|69.0865,34.5876|69.1717,35.0163|48.3
796e05c1210cd69c41d311eff7cc1bc568|120105|69.1452,34.5784|69.3238,35.1029|60.56
79ba097b9bf668adf30abac3981d583174|120105|69.1464,34.3199|69.1508,34.5337|23.78
79f0d9f0e47f8659103bbbbcac218ee0ce|120105|69.1534,34.5486|69.1679,34.9048|39.63
79163c49529c9cc584f5eb9317d6220efd|120105|69.1144,34.749|69.1373,34.5512|22.09
79fe76d482080f64889de4615cbe285195|120105|69.3537,33.6852|69.1905,34.5234|94.41
7953d3bc4337528bc75be7474a2c8bb143|120105|69.1667,35.0031|69.1611,34.5679|48.39
79d591728ec0e338272e9f41c7a1dc72a1|120105|68.5873,34.118|69.1084,34.5237|65.77
79f0a7c18fc27217005cefc440bc3481d2|120105|69.0655,34.4879|69.3111,34.542|23.29
792712ea6a3ac6b37cc630d788141dba45|120105|69.2396,34.5057|69.0961,34.209|35.52
79b0246226125d09aad84fa08604f3d38c|120105|70.2083,34.6705|69.1694,34.5265|96.43
793b5fa6de3fd0f990d8e6ed3d6cdca34f|120105|70.0398,34.5031|69.1342,34.465|83.11
79296ed37bdf92c76797f1357c50c8b0b6|120105|69.2782,34.6531|69.1153,34.4907|23.42
79ae33ed335a7f9a29ad498bff0ab8f603|120105|69.1318,34.5524|68.8054,34.0101|67.35
7914b2b6d99b2b4a0833ed4066fe5ab79d|120105|69.1882,34.5542|69.1881,34.8551|33.46
797fbfc605350a89b4b1812d85f4fb1b1f|120105|69.1756,34.514|69.0373,35.3146|89.91
79d95e8b881afe8ed68601779aab839d51|120105|69.1071,34.5133|68.7639,34.4634|31.94
79f1ce29708c4f3f92b0718ccad02e9b51|120105|69.1694,34.5265|69.2954,35.0706|61.59
79dcb40b65a33e933dcd076c5c565cfd82|120105|68.8194,34.1512|69.0251,34.5326|46.42
7942233df39f36bebfafb97e1175d9614a|120105|69.0373,35.3146|69.1144,34.749|63.28
79eb90d1634942bc6b071a415aa634fb06|120105|69.1464,34.3199|69.3599,34.5462|31.88
798ea14398525014db6b0b53ddfa519bde|120105|70.2083,34.6705|69.1198,34.5159|101.11
794e3dc0513e4accb44130c40ad37f5169|120105|69.2334,34.5004|69.3109,34.9914|55.05
7949b5e1cb8925922d9979b26e21fe8219|120105|68.9286,34.5557|69.1787,34.516|23.33
790ffcd2e7052300f9f677fc0fc1e7a730|120105|69.074,34.4994|69.1464,34.3199|21.04
79fc381e53ffb336225a8a321bb1c9b47f|120105|68.7634,34.3597|69.117,34.5073|36.35
7981b056d389e715c23c244b6fcdd1017f|120105|69.0232,34.4871|69.3555,34.533|30.87
794bc0b5bd4ed0e8f120db64ed8bea6a1b|120105|69.0617,34.7864|69.1225,34.565|25.24
792626dcaff9634bb082481e6f89c4dd8c|120105|69.3238,35.1029|69.1293,34.5902|59.71
79afbd97d2f57a2a5d4c8ae26cba54c18e|120105|69.1978,35.0767|69.1251,34.5952|53.95
79bbaf3a84a2192293edc83efbd51f56a7|120105|69.2753,34.5469|69.771,34.5967|45.72
79b3183c27f5c6a8a8aa74476a2928627a|120105|69.1655,34.5836|69.237,34.9346|39.57
79ff799e829e9bcc346040fecae9e298a8|120105|69.771,34.5967|69.3555,34.533|38.7
799fbb3ffed7751545dc4371a836930eec|120105|68.6574,33.8868|69.3175,34.5153|92.57
79f146e0b8ed8bd68a494bb58337688025|120105|70.2083,34.6705|69.771,34.5967|40.84
798dc8537e2c6e3587745a0cf35b6c86b5|120105|68.8796,34.421|69.0623,34.5247|20.33
79f94508de46d10e2c48d482d4ed87090e|120105|69.2745,34.4943|68.8581,34.3947|39.76
7963d771d0112ff53565f41f9c1745f27a|120105|69.1437,34.5716|69.3109,34.9914|49.11
79d3a925bf2a8225f3d7200814663b3bc8|120105|69.2102,34.5441|69.1414,34.775|26.43
790d19f16b0bd650d0c14f137ca929ce8c|120105|70.0398,34.5031|69.1661,34.5327|80.11
79d409f66021aebc8d84b72dc4ffc7fcba|120105|69.3109,34.9914|69.1388,34.5774|48.64
79d6554a0b8b0f1704e6d73720481c6a33|120105|69.1589,34.5097|69.424,35.0402|63.76
79714c2731fddce7b87936af30e76d3cdb|120105|68.6608,33.9895|69.0791,34.5252|70.9
796dd739dbca771c577cc99808e4497138|120105|69.2396,34.5057|69.0163,34.0081|59.01
7982f1f1159aff30bbb1e76cbc544fcd47|120105|69.117,34.5073|69.5879,34.5689|43.67
79ad75cc922a66f0c650897217df0c3084|120105|69.1976,34.5017|69.3537,33.6852|91.92
79a1a720d32674eda2ed69db8bc687baa5|120105|69.0698,34.5096|69.0961,34.209|33.51
79b6c56b37eb5948dbaa56b373126c520c|120105|69.3288,35.0472|69.2045,34.5559|55.8
7975f53b1f647462eaed38cb67e06defda|120105|69.146,34.5031|69.2954,35.0706|64.56
7932e38c00cde8ed4c50e1acb1fc4843a5|120105|69.1411,34.5923|69.1717,35.0163|47.23
796d169a674467bbbb237a9b615b1df6d3|120105|69.5184,33.7834|69.3111,34.542|86.48
792abbb9a581f29a15f6758d331f498d9f|120105|69.5184,33.7834|69.2058,34.4978|84.49
7964e44742455dd800b3ea94fb84ce8713|120105|69.1611,34.5679|69.5991,34.9697|59.97
79f9cdb46939cf65e42b914cbf07e1414d|120105|69.098,34.5242|68.6608,33.9895|71.76
79493346032da699f61dfdb256e734f92e|120105|68.5873,34.118|69.0163,34.0081|41.36
790b382b097fa4776030948ad6a5ccf133|120105|70.218,34.5031|69.1646,34.5434|96.61
79211739f2eaa36e1d8f2c6cefdb4e2a35|120105|69.3238,35.1029|69.3111,34.542|62.38
79aad4bf9a19a3f21e4d4d4720ad9492dd|120105|68.7634,34.3597|69.1071,34.5133|35.85
7916ec11fe71609f88c0cb5882fd5888ba|120105|69.173,34.5421|69.3925,34.5689|20.32
794430a0d93b1c88c83cec0e0ac04c5190|120105|69.0623,34.5247|69.0373,35.3146|87.86
793b09a77efdadc45ce66b661b174097c6|120105|68.9286,34.5557|69.1377,34.4883|20.57
79cd226546cbfcaac4abc90dfed1462574|120105|69.2511,34.9433|69.1238,34.5815|41.88
790e940704dd67b27f3c6f1203bd1af338|120105|69.0373,35.3146|69.1391,34.546|85.97
79d939f1dd13925cf49a0b4216453cca42|120105|69.237,34.9346|69.0735,34.6704|32.95
79b3f7957ff1ddf185925c3a14eb283438|120105|69.1445,34.4709|69.1144,34.749|31.05
797ba3f8222d9740df88af49524084df08|120105|69.5879,34.5689|69.1646,34.5434|38.87
79b54f6e72c1732eefbd88ff5cfb11f293|120105|69.156,34.576|69.3776,35.2145|73.82
79bea605b8587d64092b7890f247df134a|120105|69.0434,34.5334|68.7608,34.0805|56.66
795bf5b1f5f27a51f1b1c8c9953d4aef82|120105|69.771,34.5967|69.2745,34.4943|46.88
79c7bff230101bafc01923455074666064|120105|69.2954,35.0706|69.2203,34.5735|55.7
79f352bd059ed0ccb0d5644081dc1ad9fb|120105|69.2031,34.0085|69.2932,34.5438|60.1
798395aea6ac31115efc63ae7d39021fea|120105|69.2304,34.5456|68.8742,34.998|59.91
79e7af26a10092a8cd30e4c404efb3b3e7|120105|69.1406,34.5193|68.8581,34.3947|29.37
79a07a32d916e3a995e3f69e80f071eae8|120105|69.1881,34.8551|69.2124,34.4985|39.71
79054da7b5ef5e5efd814dc905813aaaea|120105|69.3296,34.5098|68.8054,34.0101|73.54
79bfe094f7119376658a5b28c78ea0de7e|120105|69.6481,34.8526|69.2045,34.5559|52.28
79435843e8ff542005a258eb76ea3b3686|120105|69.4727,35.2762|69.237,35.1194|27.62
792e02d90e1b4c08be036af4a17ce78d13|120105|69.1463,34.5512|68.2585,34.8875|89.34
79549a2a1f6bf0cba69872da909f5b9223|120105|69.1099,34.5001|69.3925,34.5689|26.99
79eb569b35432abba99295a60905bb3c66|120105|69.2745,34.4694|69.771,34.5967|47.63
7995167d273e9bafff9261990b8a069f3b|120105|69.3238,35.1029|69.1179,34.5296|66.46
79fe3c0e2ec6af96c98a4a798fd2733099|120105|69.1679,34.9048|69.2275,34.5225|42.86
79cd92af05c4c1855c4565920e9a743367|120105|69.1251,34.5952|69.1245,34.4093|20.67
79323058739ad3e827360ccf1ab615bce4|120105|69.202,34.5331|68.9748,34.5706|21.22
7998b4f6868c72308dfb7cef2875a5ee4a|120105|69.1694,34.5265|69.237,35.1194|66.22
797f73f8155a9aab7f03c5bc28af93118b|120105|69.098,34.5242|68.6274,34.4712|43.53
7915a3c615a872e948d39099a64304e0f2|120105|69.1188,34.5156|68.5873,34.118|65.86
79ba884c003b5f9caeedcda133415772b6|120105|69.387,34.375|69.0791,34.5252|32.8
79a452c526b233ed89beb3dbc62855ecf4|120105|69.117,34.5073|69.1679,34.9048|44.44
797ce7195f827fe8f027dc227776f8401c|120105|69.1084,34.5237|69.1881,34.8551|37.56
7939ae316f502895d7a375e529e0f87ba2|120105|69.2932,34.5438|69.0434,34.5334|22.91
795f8d45a8a86b109ae283ac1ec10a9262|120105|69.1589,34.5097|68.7634,34.3597|39.92
7957836226e9ee9147b288583a5fdef3af|120105|69.0901,34.4938|69.3116,34.5494|21.21
79b4c4f1e59bc641b4996f56e3d8ef9a18|120105|69.2396,34.5057|69.5735,34.5047|30.6
795e061ddfd38ed5334ea994f0912ef323|120105|68.6274,34.4712|69.0825,34.507|41.9
79f94d39c89958f46cd8ca658bd8cb80c5|120105|69.2124,34.4985|68.9748,34.5706|23.19
79607ad82962f11edc235cb21a4d54cb14|120105|69.1836,34.5172|69.1327,35.0549|59.97
79dc6b16b6c688795c519234faab251a54|120105|69.0865,34.5876|69.6481,34.8526|59.18
7946301ec70486e87013db6a50adc54f44|120105|69.4727,35.2762|69.1508,34.5337|87.63
79982246ce6e644366c926baaa4db168c9|120105|69.1978,35.0767|69.147,34.5834|55.05
79b0d39d1b62baff93d3ebb7236585e1ae|120105|69.0865,34.5876|68.8796,34.421|26.51
795f9f4220e80cc6fc55a99058dda7b29a|120105|69.2692,34.9401|69.151,34.5651|43.07
79f21156239a0ef0be27a53b032eb0f176|120105|69.2132,34.4892|68.9573,33.8143|78.65
794a27c1bbcdc45e2ec19cee6cd687e2ed|120105|69.1464,34.3199|69.1809,34.5178|22.23
794994d7e835fb9a003a40bc7d4123de97|120105|69.1589,34.5097|69.3288,35.0472|61.75
79e2dc1ab389d8b13ad2ea97e37a5e27f8|120105|69.2225,34.5568|69.1414,34.775|25.37
790b0224d622ff9b7d3bbf94b3efcd45a4|120105|69.1905,34.5234|70.1177,34.7348|88.03
